Sample_Counts,Accuracy_Scores,AUC_Scores,featurespace
237,0.4930118798043326,0.4961565338923829,morgan_fingerprint
238,0.48322851153039836,0.47938504542278126,morgan_fingerprint
239,0.49580712788259956,0.5045422781271838,morgan_fingerprint
240,0.4930118798043326,0.48427672955974843,morgan_fingerprint
241,0.48357791754018165,0.5094339622641509,morgan_fingerprint
242,0.49580712788259956,0.5045422781271838,morgan_fingerprint
243,0.5146750524109014,0.5066387141858839,morgan_fingerprint
244,0.4926624737945493,0.49615653389238296,morgan_fingerprint
245,0.5017470300489169,0.5101327742837177,morgan_fingerprint
246,0.5115303983228512,0.5241090146750524,morgan_fingerprint
247,0.5111809923130678,0.5199161425576521,morgan_fingerprint
248,0.4926624737945493,0.5115303983228512,morgan_fingerprint
249,0.4643605870020964,0.493361285814116,morgan_fingerprint
250,0.5020964360587002,0.5157232704402515,morgan_fingerprint
251,0.4741439552760307,0.5108315863032844,morgan_fingerprint
252,0.49231306778476586,0.503843466107617,morgan_fingerprint
253,0.5108315863032844,0.5653389238294898,morgan_fingerprint
254,0.510482180293501,0.5499650593990216,morgan_fingerprint
255,0.47658979734451434,0.4989517819706499,morgan_fingerprint
256,0.5328441649196366,0.5248078266946191,morgan_fingerprint
257,0.5387840670859538,0.5695317959468902,morgan_fingerprint
258,0.5482180293501048,0.5583508036338225,morgan_fingerprint
259,0.5108315863032844,0.5415793151642208,morgan_fingerprint
260,0.519916142557652,0.549266247379455,morgan_fingerprint
261,0.4954577218728162,0.5164220824598182,morgan_fingerprint
262,0.49580712788259956,0.49545772187281617,morgan_fingerprint
263,0.5146750524109014,0.49825296995108315,morgan_fingerprint
264,0.48322851153039836,0.5296995108315863,morgan_fingerprint
265,0.4828791055206149,0.5290006988120195,morgan_fingerprint
266,0.49510831586303283,0.5010482180293501,morgan_fingerprint
267,0.44549266247379454,0.5115303983228512,morgan_fingerprint
268,0.5139762403913347,0.5017470300489169,morgan_fingerprint
269,0.44549266247379454,0.5310971348707197,morgan_fingerprint
270,0.46750524109014674,0.48777078965758214,morgan_fingerprint
271,0.5143256464011181,0.48846960167714887,morgan_fingerprint
272,0.46820405310971347,0.5059399021663173,morgan_fingerprint
273,0.5052410901467506,0.49825296995108315,morgan_fingerprint
274,0.5055904961565338,0.4989517819706499,morgan_fingerprint
275,0.5150244584206848,0.4954577218728163,morgan_fingerprint
276,0.5244584206848357,0.48777078965758214,morgan_fingerprint
277,0.4458420684835779,0.48916841369671554,morgan_fingerprint
278,0.48427672955974843,0.5611460517120893,morgan_fingerprint
279,0.5244584206848357,0.5178197064989517,morgan_fingerprint
280,0.4748427672955975,0.5366876310272536,morgan_fingerprint
281,0.48392732354996504,0.5338923829489868,morgan_fingerprint
282,0.4930118798043326,0.5290006988120195,morgan_fingerprint
